DATE,AUS_CASES_ACTIVE,AUS_CASES_LOCAL_LAST_24H,AUS_CASES_OVERSEAS_ACQUIRED_LAST_24H,AUS_CASES_UNDER_INVESTIGATION_LAST_24H,AUS_CASES_LOCAL_LAST_7D,AUS_CASES_OVERSEAS_ACQUIRED_LAST_7D,AUS_CASES_UNDER_INVESTIGATION_LAST_7D,ACT_CASES_ACTIVE,ACT_CASES_LOCAL_LAST_24H,ACT_CASES_OVERSEAS_ACQUIRED_LAST_24H,ACT_CASES_UNDER_INVESTIGATION_LAST_24H,ACT_CASES_LOCAL_LAST_7D,ACT_CASES_OVERSEAS_ACQUIRED_LAST_7D,ACT_CASES_UNDER_INVESTIGATION_LAST_7D,NSW_CASES_ACTIVE,NSW_CASES_LOCAL_LAST_24H,NSW_CASES_OVERSEAS_ACQUIRED_LAST_24H,NSW_CASES_UNDER_INVESTIGATION_LAST_24H,NSW_CASES_LOCAL_LAST_7D,NSW_CASES_OVERSEAS_ACQUIRED_LAST_7D,NSW_CASES_UNDER_INVESTIGATION_LAST_7D,NT_CASES_ACTIVE,NT_CASES_LOCAL_LAST_24H,NT_CASES_OVERSEAS_ACQUIRED_LAST_24H,NT_CASES_UNDER_INVESTIGATION_LAST_24H,NT_CASES_LOCAL_LAST_7D,NT_CASES_OVERSEAS_ACQUIRED_LAST_7D,NT_CASES_UNDER_INVESTIGATION_LAST_7D,QLD_CASES_ACTIVE,QLD_CASES_LOCAL_LAST_24H,QLD_CASES_OVERSEAS_ACQUIRED_LAST_24H,QLD_CASES_UNDER_INVESTIGATION_LAST_24H,QLD_CASES_LOCAL_LAST_7D,QLD_CASES_OVERSEAS_ACQUIRED_LAST_7D,QLD_CASES_UNDER_INVESTIGATION_LAST_7D,SA_CASES_ACTIVE,SA_CASES_LOCAL_LAST_24H,SA_CASES_OVERSEAS_ACQUIRED_LAST_24H,SA_CASES_UNDER_INVESTIGATION_LAST_24H,SA_CASES_LOCAL_LAST_7D,SA_CASES_OVERSEAS_ACQUIRED_LAST_7D,SA_CASES_UNDER_INVESTIGATION_LAST_7D,TAS_CASES_ACTIVE,TAS_CASES_LOCAL_LAST_24H,TAS_CASES_OVERSEAS_ACQUIRED_LAST_24H,TAS_CASES_UNDER_INVESTIGATION_LAST_24H,TAS_CASES_LOCAL_LAST_7D,TAS_CASES_OVERSEAS_ACQUIRED_LAST_7D,TAS_CASES_UNDER_INVESTIGATION_LAST_7D,VIC_CASES_ACTIVE,VIC_CASES_LOCAL_LAST_24H,VIC_CASES_OVERSEAS_ACQUIRED_LAST_24H,VIC_CASES_UNDER_INVESTIGATION_LAST_24H,VIC_CASES_LOCAL_LAST_7D,VIC_CASES_OVERSEAS_ACQUIRED_LAST_7D,VIC_CASES_UNDER_INVESTIGATION_LAST_7D,WA_CASES_ACTIVE,WA_CASES_LOCAL_LAST_24H,WA_CASES_OVERSEAS_ACQUIRED_LAST_24H,WA_CASES_UNDER_INVESTIGATION_LAST_24H,WA_CASES_LOCAL_LAST_7D,WA_CASES_OVERSEAS_ACQUIRED_LAST_7D,WA_CASES_UNDER_INVESTIGATION_LAST_7D,AUS_SOURCE_OVERSEAS,AUS_SOURCE_LOCAL_CONFIRMED_CASE,AUS_SOURCE_LOCAL_UNKNOWN_CONTACT,AUS_SOURCE_LOCAL_INTERSTATE_TRAVEL,AUS_SOURCE_UNDER_INVESTIGATION,AUS_CASES_TOTAL,AUS_DEATHS_TOTAL,ACT_SOURCE_OVERSEAS,ACT_SOURCE_LOCAL_CONFIRMED_CASE,ACT_SOURCE_LOCAL_UNKNOWN_CONTACT,ACT_SOURCE_LOCAL_INTERSTATE_TRAVEL,ACT_SOURCE_UNDER_INVESTIGATION,ACT_CASES_TOTAL,ACT_DEATHS_TOTAL,NSW_SOURCE_OVERSEAS,NSW_SOURCE_LOCAL_CONFIRMED_CASE,NSW_SOURCE_LOCAL_UNKNOWN_CONTACT,NSW_SOURCE_LOCAL_INTERSTATE_TRAVEL,NSW_SOURCE_UNDER_INVESTIGATION,NSW_CASES_TOTAL,NSW_DEATHS_TOTAL,NT_SOURCE_OVERSEAS,NT_SOURCE_LOCAL_CONFIRMED_CASE,NT_SOURCE_LOCAL_UNKNOWN_CONTACT,NT_SOURCE_LOCAL_INTERSTATE_TRAVEL,NT_SOURCE_UNDER_INVESTIGATION,NT_CASES_TOTAL,NT_DEATHS_TOTAL,QLD_SOURCE_OVERSEAS,QLD_SOURCE_LOCAL_CONFIRMED_CASE,QLD_SOURCE_LOCAL_UNKNOWN_CONTACT,QLD_SOURCE_LOCAL_INTERSTATE_TRAVEL,QLD_SOURCE_UNDER_INVESTIGATION,QLD_CASES_TOTAL,QLD_DEATHS_TOTAL,SA_SOURCE_OVERSEAS,SA_SOURCE_LOCAL_CONFIRMED_CASE,SA_SOURCE_LOCAL_UNKNOWN_CONTACT,SA_SOURCE_LOCAL_INTERSTATE_TRAVEL,SA_SOURCE_UNDER_INVESTIGATION,SA_CASES_TOTAL,SA_DEATHS_TOTAL,TAS_SOURCE_OVERSEAS,TAS_SOURCE_LOCAL_CONFIRMED_CASE,TAS_SOURCE_LOCAL_UNKNOWN_CONTACT,TAS_SOURCE_LOCAL_INTERSTATE_TRAVEL,TAS_SOURCE_UNDER_INVESTIGATION,TAS_CASES_TOTAL,TAS_DEATHS_TOTAL,VIC_SOURCE_OVERSEAS,VIC_SOURCE_LOCAL_CONFIRMED_CASE,VIC_SOURCE_LOCAL_UNKNOWN_CONTACT,VIC_SOURCE_LOCAL_INTERSTATE_TRAVEL,VIC_SOURCE_UNDER_INVESTIGATION,VIC_CASES_TOTAL,VIC_DEATHS_TOTAL,WA_SOURCE_OVERSEAS,WA_SOURCE_LOCAL_CONFIRMED_CASE,WA_SOURCE_LOCAL_UNKNOWN_CONTACT,WA_SOURCE_LOCAL_INTERSTATE_TRAVEL,WA_SOURCE_UNDER_INVESTIGATION,WA_CASES_TOTAL,WA_DEATHS_TOTAL,AUS_TESTS_LAST_7D,AUS_TESTS_PER_100K_LAST_7D,AUS_TESTS_TOTAL,AUS_TESTS_POSITIVE_PCT,ACT_TESTS_LAST_7D,ACT_TESTS_PER_100K_LAST_7D,ACT_TESTS_TOTAL,ACT_TESTS_POSITIVE_PCT,NSW_TESTS_LAST_7D,NSW_TESTS_PER_100K_LAST_7D,NSW_TESTS_TOTAL,NSW_TESTS_POSITIVE_PCT,NT_TESTS_LAST_7D,NT_TESTS_PER_100K_LAST_7D,NT_TESTS_TOTAL,NT_TESTS_POSITIVE_PCT,QLD_TESTS_LAST_7D,QLD_TESTS_PER_100K_LAST_7D,QLD_TESTS_TOTAL,QLD_TESTS_POSITIVE_PCT,SA_TESTS_LAST_7D,SA_TESTS_PER_100K_LAST_7D,SA_TESTS_TOTAL,SA_TESTS_POSITIVE_PCT,TAS_TESTS_LAST_7D,TAS_TESTS_PER_100K_LAST_7D,TAS_TESTS_TOTAL,TAS_TESTS_POSITIVE_PCT,VIC_TESTS_LAST_7D,VIC_TESTS_PER_100K_LAST_7D,VIC_TESTS_TOTAL,VIC_TESTS_POSITIVE_PCT,WA_TESTS_LAST_7D,WA_TESTS_PER_100K_LAST_7D,WA_TESTS_TOTAL,WA_TESTS_POSITIVE_PCT,AUS_AGED_CARE_IN_HOME_ACTIVE,AUS_AGED_CARE_IN_HOME_RECOVERED,AUS_AGED_CARE_IN_HOME_DEATHS,ACT_AGED_CARE_IN_HOME_ACTIVE,ACT_AGED_CARE_IN_HOME_RECOVERED,ACT_AGED_CARE_IN_HOME_DEATHS,NSW_AGED_CARE_IN_HOME_ACTIVE,NSW_AGED_CARE_IN_HOME_RECOVERED,NSW_AGED_CARE_IN_HOME_DEATHS,NT_AGED_CARE_IN_HOME_ACTIVE,NT_AGED_CARE_IN_HOME_RECOVERED,NT_AGED_CARE_IN_HOME_DEATHS,QLD_AGED_CARE_IN_HOME_ACTIVE,QLD_AGED_CARE_IN_HOME_RECOVERED,QLD_AGED_CARE_IN_HOME_DEATHS,SA_AGED_CARE_IN_HOME_ACTIVE,SA_AGED_CARE_IN_HOME_RECOVERED,SA_AGED_CARE_IN_HOME_DEATHS,TAS_AGED_CARE_IN_HOME_ACTIVE,TAS_AGED_CARE_IN_HOME_RECOVERED,TAS_AGED_CARE_IN_HOME_DEATHS,VIC_AGED_CARE_IN_HOME_ACTIVE,VIC_AGED_CARE_IN_HOME_RECOVERED,VIC_AGED_CARE_IN_HOME_DEATHS,WA_AGED_CARE_IN_HOME_ACTIVE,WA_AGED_CARE_IN_HOME_RECOVERED,WA_AGED_CARE_IN_HOME_DEATHS,AUS_AGED_CARE_RESIDENTIAL_ACTIVE,AUS_AGED_CARE_RESIDENTIAL_RECOVERED,AUS_AGED_CARE_RESIDENTIAL_DEATHS,ACT_AGED_CARE_RESIDENTIAL_ACTIVE,ACT_AGED_CARE_RESIDENTIAL_RECOVERED,ACT_AGED_CARE_RESIDENTIAL_DEATHS,NSW_AGED_CARE_RESIDENTIAL_ACTIVE,NSW_AGED_CARE_RESIDENTIAL_RECOVERED,NSW_AGED_CARE_RESIDENTIAL_DEATHS,NT_AGED_CARE_RESIDENTIAL_ACTIVE,NT_AGED_CARE_RESIDENTIAL_RECOVERED,NT_AGED_CARE_RESIDENTIAL_DEATHS,QLD_AGED_CARE_RESIDENTIAL_ACTIVE,QLD_AGED_CARE_RESIDENTIAL_RECOVERED,QLD_AGED_CARE_RESIDENTIAL_DEATHS,SA_AGED_CARE_RESIDENTIAL_ACTIVE,SA_AGED_CARE_RESIDENTIAL_RECOVERED,SA_AGED_CARE_RESIDENTIAL_DEATHS,TAS_AGED_CARE_RESIDENTIAL_ACTIVE,TAS_AGED_CARE_RESIDENTIAL_RECOVERED,TAS_AGED_CARE_RESIDENTIAL_DEATHS,VIC_AGED_CARE_RESIDENTIAL_ACTIVE,VIC_AGED_CARE_RESIDENTIAL_RECOVERED,VIC_AGED_CARE_RESIDENTIAL_DEATHS,WA_AGED_CARE_RESIDENTIAL_ACTIVE,WA_AGED_CARE_RESIDENTIAL_RECOVERED,WA_AGED_CARE_RESIDENTIAL_DEATHS,AUS_CASES_HOSPITAL_NOT_ICU,AUS_CASES_HOSPITAL_ICU,ACT_CASES_HOSPITAL_NOT_ICU,ACT_CASES_HOSPITAL_ICU,NSW_CASES_HOSPITAL_NOT_ICU,NSW_CASES_HOSPITAL_ICU,NT_CASES_HOSPITAL_NOT_ICU,NT_CASES_HOSPITAL_ICU,QLD_CASES_HOSPITAL_NOT_ICU,QLD_CASES_HOSPITAL_ICU,SA_CASES_HOSPITAL_NOT_ICU,SA_CASES_HOSPITAL_ICU,TAS_CASES_HOSPITAL_NOT_ICU,TAS_CASES_HOSPITAL_ICU,VIC_CASES_HOSPITAL_NOT_ICU,VIC_CASES_HOSPITAL_ICU,WA_CASES_HOSPITAL_NOT_ICU,WA_CASES_HOSPITAL_ICU,AUS_DEATHS_AGE_0_9_SEX_M,AUS_DEATHS_AGE_0_9_SEX_F,AUS_DEATHS_AGE_10_19_SEX_M,AUS_DEATHS_AGE_10_19_SEX_F,AUS_DEATHS_AGE_20_29_SEX_M,AUS_DEATHS_AGE_20_29_SEX_F,AUS_DEATHS_AGE_30_39_SEX_M,AUS_DEATHS_AGE_30_39_SEX_F,AUS_DEATHS_AGE_40_49_SEX_M,AUS_DEATHS_AGE_40_49_SEX_F,AUS_DEATHS_AGE_50_59_SEX_M,AUS_DEATHS_AGE_50_59_SEX_F,AUS_DEATHS_AGE_60_69_SEX_M,AUS_DEATHS_AGE_60_69_SEX_F,AUS_DEATHS_AGE_70_79_SEX_M,AUS_DEATHS_AGE_70_79_SEX_F,AUS_DEATHS_AGE_80_89_SEX_M,AUS_DEATHS_AGE_80_89_SEX_F,AUS_DEATHS_AGE_90+_SEX_M,AUS_DEATHS_AGE_90+_SEX_F
2021-06-18,131,3,8,0,12,66,2,0,0,0,0,0,0,0,41,2,0,0,4,16,0,2,0,1,0,0,2,0,26,0,3,0,0,20,0,6,0,3,0,0,11,0,0,0,0,0,0,0,0,54,1,1,0,8,15,2,2,0,0,0,0,2,0,7803,18062,4292,156,0,30313,910,95,25,1,3,0,124,3,3442,1646,453,90,0,5631,54,172,2,0,2,0,176,0,1333,265,41,25,0,1664,7,597,152,9,26,0,784,4,85,141,5,3,0,234,13,1167,15744,3769,0,0,20680,820,912,87,14,7,0,1020,9,375569,1481,19588343,0.2,3454,811,224923,0.1,109604,1356,6377482,0.1,7996,3249,229355,0.1,55621,1092,2776213,0.1,28852,1646,1479317,0.1,4724,884,247492,0.1,142636,2163,6998972,0.3,22682,865,1254589,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,3,1366,685,0,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,39,1,0,0,1,0,2,0,29,0,1,0,0,0,6,1,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-06-19,136,3,6,0,15,64,1,0,0,0,0,0,0,0,46,2,4,0,6,19,0,2,0,0,0,0,2,0,29,0,0,0,0,19,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,51,1,2,0,9,14,1,2,0,0,0,0,2,0,7810,18064,4293,156,0,30323,910,95,25,1,3,0,124,3,3446,1647,454,90,0,5637,54,172,2,0,2,0,176,0,1333,265,41,25,0,1664,7,598,152,9,26,0,785,4,85,141,5,3,0,234,13,1169,15745,3769,0,0,20683,820,912,87,14,7,0,1020,9,399582,1576,19661340,0.2,4218,990,226148,0.1,116931,1446,6404113,0.1,8024,3260,230572,0.1,55666,1093,2784049,0.1,28999,1655,1483844,0.1,4693,878,248210,0.1,158369,2402,7029815,0.3,22682,865,1254589,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,3,1366,685,0,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,35,1,0,0,1,0,2,0,26,0,1,0,0,0,5,1,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-06-20,132,2,5,1,16,60,2,0,0,0,0,0,0,0,46,2,3,0,8,21,0,2,0,0,0,0,1,0,26,0,0,1,0,12,1,5,0,0,0,0,8,0,0,0,0,0,0,0,0,51,0,2,0,8,16,1,2,0,0,0,0,2,0,7816,18066,4292,156,1,30331,910,95,25,1,3,0,124,3,3450,1649,453,90,0,5642,54,172,2,0,2,0,176,0,1333,265,41,25,1,1665,7,598,152,9,26,0,785,4,85,141,5,3,0,234,13,1171,15745,3769,0,0,20685,820,912,87,14,7,0,1020,9,406017,1601,19717548,0.2,4635,1088,226829,0.1,124212,1536,6428581,0.1,7756,3152,231347,0.1,52121,1023,2790131,0.1,29160,1664,1488037,0.1,4682,876,248717,0.1,160769,2438,7049317,0.3,22682,865,1254589,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,3,1366,685,0,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,35,1,0,0,1,0,2,0,27,0,1,0,0,0,4,1,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-06-21,148,3,21,1,17,70,3,0,0,0,0,0,0,0,56,2,5,1,10,20,1,2,0,0,0,0,1,0,27,0,5,0,0,16,1,7,0,3,0,0,11,0,0,0,0,0,0,0,0,54,1,8,0,7,20,1,2,0,0,0,0,2,0,7836,18071,4292,156,1,30356,910,95,25,1,3,0,124,3,3454,1652,453,90,1,5650,54,172,2,0,2,0,176,0,1338,266,41,25,0,1670,7,601,152,9,26,0,788,4,85,141,5,3,0,234,13,1179,15746,3769,0,0,20694,820,912,87,14,7,0,1020,9,425188,1677,19779231,0.2,5114,1200,227567,0.1,139985,1731,6453833,0.1,7689,3124,232090,0.1,52416,1029,2794129,0.1,29215,1667,1491436,0.1,4574,856,249134,0.1,160127,2428,7065607,0.3,26068,994,1265435,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,3,1366,685,0,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,40,1,0,0,1,1,2,0,32,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-06-22,149,5,4,1,22,63,4,0,0,0,0,0,0,0,55,5,0,0,15,16,1,2,0,0,0,0,1,0,32,0,2,1,0,16,2,7,0,0,0,0,10,0,0,0,0,0,0,0,0,51,0,2,0,7,19,1,2,0,0,0,0,1,0,7840,18144,4292,88,2,30366,910,95,25,1,3,0,124,3,3454,1725,453,22,0,5654,54,172,2,0,2,0,176,0,1340,266,41,25,1,1673,7,601,152,9,26,0,788,4,85,141,5,3,0,234,13,1181,15746,3769,0,1,20697,820,912,87,14,7,0,1020,9,443572,1749,19838366,0.2,5143,1207,227975,0.1,160343,1983,6482478,0.1,7651,3109,233101,0.1,50706,996,2801727,0.1,29702,1695,1495023,0.1,4904,917,249785,0.1,157536,2389,7078083,0.3,27587,1052,1270194,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,3,1366,685,0,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,41,1,0,0,2,1,2,0,32,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-06-23,161,10,4,0,29,55,2,0,0,0,0,0,0,0,64,10,1,0,25,14,1,3,0,1,0,0,2,0,35,0,1,0,1,17,1,7,0,0,0,0,7,0,0,0,0,0,0,0,0,50,0,1,0,3,15,0,2,0,0,0,0,0,0,7842,18085,4295,156,0,30378,910,95,25,1,3,0,124,3,3455,1664,456,90,0,5665,54,173,2,0,2,0,177,0,1341,267,41,25,0,1674,7,601,152,9,26,0,788,4,85,141,5,3,0,234,13,1180,15747,3769,0,0,20696,820,912,87,14,7,0,1020,9,492007,1940,19934238,0.2,4407,1034,227975,0.1,194459,2405,6527118,0.1,8171,3320,234527,0.1,52135,1024,2811814,0.1,31509,1798,1500715,0.1,5298,991,250839,0.1,168965,2562,7107050,0.3,27063,1032,1274200,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,3,1366,685,0,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,45,0,0,0,2,0,3,0,35,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-06-24,184,21,10,0,48,56,2,0,0,0,0,0,0,0,82,17,1,0,40,14,1,3,0,0,0,0,2,0,35,3,1,0,4,12,1,9,0,4,0,0,10,0,0,0,0,0,0,0,0,52,1,3,0,4,17,0,3,0,1,0,0,1,0,7851,18106,4295,156,0,30408,910,95,25,1,3,0,124,3,3456,1681,456,90,0,5683,54,173,2,0,2,0,177,0,1341,270,41,25,0,1677,7,605,152,9,26,0,792,4,85,141,5,3,0,234,13,1183,15748,3769,0,0,20700,820,913,87,14,7,0,1021,9,516553,2037,20029252,0.2,6403,1503,230396,0.1,219716,2717,6575520,0.1,7945,3228,235601,0.1,52963,1040,2822235,0.1,32145,1834,1505849,0.1,5158,965,251652,0.1,166142,2520,7129862,0.3,26081,995,1278137,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,3,1366,685,0,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,49,0,0,0,3,0,3,0,39,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-06-25,190,16,1,0,61,43,2,0,0,0,0,0,0,0,92,12,1,0,50,15,1,3,0,0,0,0,1,0,39,2,0,0,6,9,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,49,2,0,0,5,16,0,2,0,0,0,0,1,0,7849,18125,4292,156,0,30422,910,95,25,1,3,0,124,3,3457,1696,453,90,0,5696,54,173,2,0,2,0,177,0,1341,272,41,25,0,1679,7,602,152,9,26,0,789,4,85,141,5,3,0,234,13,1183,15750,3769,0,0,20702,820,913,87,14,7,0,1021,9,532824,2101,20121167,0.2,6905,1620,231828,0.1,245641,3038,6623123,0.1,7598,3087,236953,0.1,55017,1080,2831230,0.1,31835,1817,1511152,0.1,4930,922,252422,0.1,152881,2319,7151853,0.3,28017,1069,1282606,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,3,1366,685,0,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,51,1,0,0,3,1,3,0,41,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-06-26,223,31,6,0,89,42,2,0,0,0,0,0,0,0,119,29,0,0,77,11,1,4,1,0,0,1,1,0,41,0,1,0,6,10,1,6,0,2,0,0,2,0,0,0,0,0,0,0,0,51,1,3,0,5,17,0,2,0,0,0,0,1,0,7854,18152,4295,156,0,30457,910,95,25,1,3,0,124,3,3457,1721,456,90,0,5724,54,173,3,0,2,0,178,0,1342,272,41,25,0,1680,7,604,152,9,26,0,791,4,85,141,5,3,0,234,13,1185,15751,3769,0,0,20705,820,913,87,14,7,0,1021,9,554868,2188,20216208,0.2,6822,1601,232970,0.1,274237,3392,6678350,0.1,8753,3557,239325,0.1,56119,1102,2840168,0.1,32660,1864,1516504,0.1,4627,866,252837,0.1,143633,2178,7173448,0.3,28017,1069,1282606,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,3,1366,685,0,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,51,1,0,0,4,1,4,0,39,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-06-27,245,35,9,0,124,43,1,0,0,0,0,0,0,0,144,30,2,0,105,10,1,7,3,0,0,4,1,0,39,2,1,0,10,9,0,9,0,3,0,0,5,0,0,0,0,0,0,0,0,44,0,3,0,5,17,0,2,0,0,0,0,1,0,7859,18191,4293,156,0,30499,910,95,25,1,3,0,124,3,3459,1753,454,90,0,5756,54,173,6,0,2,0,181,0,1341,276,41,25,0,1683,7,607,152,9,26,0,794,4,85,141,5,3,0,234,13,1186,15751,3769,0,0,20706,820,913,87,14,7,0,1021,9,586084,2311,20303632,0.2,6920,1624,233749,0.1,301817,3733,6730398,0.1,8806,3578,240153,0.1,57338,1126,2847469,0.1,34016,1941,1522053,0.1,4341,812,253058,0.1,144829,2196,7194146,0.3,28017,1069,1282606,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,3,1366,685,0,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,53,1,0,0,4,1,7,0,40,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-06-28,271,23,6,0,142,34,0,0,0,0,0,0,0,0,166,19,3,0,122,8,0,8,1,0,0,5,1,0,40,2,1,0,10,7,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,45,0,2,0,4,12,0,3,1,0,0,1,1,0,7865,18211,4294,158,0,30528,910,95,25,1,3,0,124,3,3462,1770,455,91,0,5778,54,173,7,0,2,0,182,0,1342,278,41,25,0,1686,7,607,152,9,26,0,794,4,85,141,5,3,0,234,13,1188,15751,3769,0,0,20708,820,913,87,14,8,0,1022,9,628199,2477,20407430,0.1,7224,1695,234791,0.1,335435,4149,6789268,0.1,7823,3179,239913,0.1,59996,1178,2854125,0.1,36588,2088,1528024,0.1,5533,1035,254667,0.1,146156,2217,7211763,0.3,29444,1123,1294879,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,3,1366,685,0,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,56,2,0,0,6,2,8,0,40,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-06-29,294,25,7,0,161,37,0,0,0,0,0,0,0,0,186,19,1,0,136,9,0,10,2,0,0,7,1,0,41,2,2,0,11,7,0,8,0,2,0,0,7,0,0,0,0,0,0,0,0,44,0,2,0,4,12,0,5,2,0,0,3,1,0,7874,18235,4296,157,0,30562,910,95,25,1,3,0,124,3,3463,1788,456,91,0,5798,54,173,9,0,2,0,184,0,1346,279,42,25,0,1692,7,609,152,9,26,0,796,4,85,141,5,3,0,234,13,1190,15751,3769,0,0,20710,820,913,90,14,7,0,1024,9,696009,2745,20534375,0.1,8431,1978,236406,0.1,373790,4623,6856268,0.1,6812,2768,239913,0.1,67387,1323,2869114,0.1,41319,2358,1536342,0.1,6632,1241,256417,0.1,154403,2342,7232486,0.3,37235,1420,1307429,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,3,1366,685,0,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,59,1,0,0,6,1,10,0,41,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
2021-06-30,317,31,17,0,182,51,0,0,0,0,0,0,0,0,207,22,6,0,148,14,0,10,0,0,0,7,0,0,41,3,1,0,14,7,0,18,5,6,0,5,13,0,0,0,0,0,0,0,0,34,1,1,0,5,13,0,7,0,3,0,3,4,0,7891,18265,4296,158,0,30610,910,95,25,1,3,0,124,3,3469,1810,456,91,0,5826,54,173,9,0,2,0,184,0,1347,282,42,25,0,1696,7,615,156,9,27,0,807,4,85,141,5,3,0,234,13,1191,15752,3769,0,0,20712,820,916,90,14,7,0,1027,9,749750,2957,20684917,0.1,9134,2143,238038,0.1,397370,4915,6924488,0.1,9783,3975,244310,0.1,75747,1487,2887561,0.1,46841,2673,1547556,0.1,6959,1302,257798,0.1,155385,2357,7262435,0.3,48531,1851,1322731,0.1,0,73,8,0,0,0,0,13,0,0,0,0,0,8,0,0,1,0,0,3,2,0,48,5,0,0,1,3,1366,685,0,0,0,0,33,28,0,0,0,0,0,1,0,0,0,0,0,1,3,1333,655,0,0,0,61,1,0,0,8,1,10,0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,0,10,5,26,12,101,56,184,196,115,200
